age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
53,7,188792,14,2,12,0,4,1,99184,0,60,39,1
30,4,208384,9,2,9,0,4,1,0,0,45,39,0
55,4,174248,5,2,11,0,4,1,0,1888,40,39,0
34,4,213310,7,4,4,4,1,1,0,0,40,39,0
49,4,72791,9,4,4,1,4,1,0,0,38,39,0
38,4,130201,11,2,6,0,4,1,7370,0,40,39,1
62,4,187184,7,2,12,0,4,1,0,0,45,39,1
18,4,282963,15,4,8,3,1,0,0,0,40,35,0
20,2,233571,12,4,3,1,1,1,0,0,40,39,0
47,4,90367,7,0,4,4,4,1,0,0,35,39,0
26,4,137344,11,4,7,3,4,1,0,0,40,39,0
32,7,191497,11,2,4,3,4,1,0,0,45,39,0
46,4,167304,7,2,10,5,1,0,0,1657,40,0,1
38,4,133853,15,2,3,0,4,1,0,0,40,39,0
23,4,231823,1,4,5,2,4,1,0,0,82,39,0
34,4,120280,15,4,11,1,2,1,0,0,40,39,0
23,4,66856,15,4,1,1,4,1,0,0,50,39,0
25,4,178898,7,4,12,3,4,0,0,0,45,39,0
42,4,174130,7,2,6,0,4,1,0,1413,61,39,1
38,4,172402,11,2,3,0,4,1,0,0,40,39,0
29,4,195182,8,2,3,0,4,1,0,0,45,39,1
22,4,285277,15,0,1,4,4,0,0,0,51,39,0
19,0,210644,11,4,0,3,4,0,0,0,40,39,0
33,5,97720,9,4,4,2,1,1,0,0,40,39,0
51,4,104716,11,3,3,1,4,0,0,0,50,4,1
37,2,241694,6,0,10,1,4,1,0,0,45,39,0
53,4,157893,15,2,4,0,4,1,1901,0,50,39,0
31,4,85406,15,2,4,0,1,1,0,0,40,39,1
39,4,173587,15,0,1,4,4,0,0,0,34,39,0
19,4,199799,2,4,6,4,4,0,0,0,40,39,0
56,4,110451,7,2,4,0,4,1,0,0,52,39,1
58,4,228450,7,2,3,0,4,1,0,0,11,39,0
19,3,173528,15,4,8,3,4,0,0,0,21,35,0
47,4,129825,9,2,10,0,4,1,0,0,40,24,1
25,2,170932,15,0,1,1,3,0,0,0,40,4,0
40,4,194231,5,0,6,1,4,1,0,0,11,39,0
22,4,159715,15,2,6,0,4,1,0,0,35,39,0
62,4,234481,6,0,4,4,4,0,0,0,40,39,0
32,4,227404,9,5,1,4,3,0,0,0,50,39,0
26,4,344720,15,0,1,1,4,0,0,0,40,39,0
39,2,204376,7,2,1,5,1,0,0,0,34,39,0
33,4,432055,7,2,4,0,4,1,0,0,55,39,1
55,4,123366,15,4,8,1,2,1,0,0,20,39,0
22,0,238185,15,4,0,3,4,1,0,0,40,39,0
29,4,228603,9,4,14,1,4,1,0,0,45,39,0
31,0,228740,8,4,0,3,4,0,0,0,21,39,0
35,2,117741,15,0,4,3,4,1,0,0,40,39,0
24,4,92729,11,0,6,3,4,1,0,0,60,39,0
26,2,275156,15,4,1,1,0,0,0,0,40,39,0
58,0,289584,11,0,1,1,4,0,0,0,35,39,0
60,4,384101,11,2,7,0,4,1,3023,0,40,39,0
48,1,68303,9,5,8,4,4,0,0,0,40,39,0
16,4,288676,15,4,6,3,4,1,0,1540,20,39,0
22,0,193869,11,4,0,1,4,1,0,0,50,39,0
46,4,339688,9,2,7,2,4,1,0,0,40,22,0
43,4,239532,11,4,4,3,2,1,3219,0,40,39,0
43,4,54233,9,4,12,1,4,0,0,0,45,39,0
29,6,87638,11,2,4,0,4,1,0,1880,51,39,1
49,2,99098,15,2,3,0,4,1,0,0,48,39,1
27,0,103190,11,2,0,5,4,0,0,0,40,39,0
21,4,106860,11,4,4,3,4,0,0,0,50,39,0
23,4,39194,15,4,10,3,1,0,0,0,31,39,0
55,0,141037,6,0,0,1,0,0,0,0,44,14,0
21,2,196384,8,4,1,4,4,0,0,0,40,39,0
40,4,100435,7,0,1,4,4,0,0,0,40,39,0
39,4,40913,11,0,7,4,4,1,7298,0,60,39,1
60,1,72991,11,0,4,1,4,0,0,0,50,39,1
45,4,417401,11,2,4,0,4,1,0,0,50,22,1
66,6,309700,8,0,5,3,4,1,0,0,40,39,0
38,4,152024,15,0,10,1,4,1,20354,0,39,39,0
43,4,87723,7,2,3,0,4,1,0,0,49,39,1
16,4,212767,11,0,13,3,4,0,0,0,40,39,0
75,2,181442,9,2,10,0,4,1,0,1974,40,39,1
23,4,240605,6,2,5,2,4,1,0,0,34,39,0
55,4,143082,15,2,1,0,4,1,0,0,40,39,0
61,4,110322,11,2,4,0,4,1,0,0,40,39,1
25,4,196301,11,4,3,1,4,1,0,0,60,39,0
30,4,79355,11,2,3,0,4,1,0,0,31,39,0
36,2,116007,7,2,6,0,4,1,3128,0,40,39,0
22,4,146802,8,2,6,0,4,1,0,0,40,39,0
29,4,241288,15,4,7,1,2,1,0,0,40,22,1
26,2,279059,9,5,11,1,4,1,0,0,40,39,0
38,4,36203,8,0,1,4,4,0,0,0,40,39,0
16,0,270202,11,4,0,1,4,1,0,0,40,33,0
38,4,214243,11,4,11,4,1,1,0,0,40,23,0
36,4,141319,15,2,8,0,2,1,0,0,36,39,0
53,6,179133,5,0,5,1,4,1,0,0,30,39,0
44,4,225103,8,4,7,1,2,1,0,1540,50,39,0
48,4,454028,11,5,1,1,4,0,0,0,35,39,0
52,0,203229,10,2,10,0,4,1,0,0,40,39,1
28,4,331046,11,4,12,3,4,1,0,0,40,39,0
44,7,89917,9,2,4,0,4,1,0,0,45,39,1
60,4,165772,15,0,4,1,4,1,0,0,40,39,0
47,4,185474,11,2,3,0,4,1,7282,0,45,39,1
36,7,52739,11,4,1,1,1,0,0,0,53,39,0
43,4,25766,10,2,10,0,4,1,4739,0,84,39,1
62,4,58427,6,0,4,1,4,1,0,0,45,39,0
41,4,183664,11,4,1,5,4,0,0,0,45,39,0
70,4,261989,11,4,3,1,4,1,0,0,40,39,0
18,4,174693,9,4,8,1,4,1,0,0,50,22,0
40,5,313052,12,2,10,0,4,1,0,0,51,39,1
77,0,75440,11,4,0,1,4,1,0,0,45,39,0
22,4,287600,11,4,1,1,4,1,0,0,50,39,0
21,4,31377,8,0,14,3,4,0,0,0,10,39,0
46,5,84037,15,2,1,0,4,1,0,0,59,39,1
36,4,203795,1,2,14,0,4,1,0,0,80,39,0
60,0,156305,5,4,0,1,4,1,0,0,13,26,0
25,1,132283,5,0,1,4,4,0,0,0,33,39,0
29,4,389361,11,0,1,3,2,0,0,0,40,39,0
22,4,80992,15,4,1,1,4,0,0,0,52,39,1
92,4,192794,5,3,9,1,4,1,0,0,11,26,0
18,4,51214,15,4,8,3,1,0,0,0,20,14,0
29,4,164886,5,5,7,4,2,1,0,0,35,39,0
55,4,273330,11,2,7,0,4,1,0,0,40,39,0
37,4,75654,11,4,3,4,4,0,0,0,42,39,0
49,2,200923,11,2,1,5,4,0,0,1652,40,39,0
56,4,39235,11,0,1,4,4,0,0,0,40,39,0
96,4,204904,5,4,4,1,4,1,0,0,45,39,1
31,4,111456,11,4,1,2,2,1,0,0,40,39,0
61,4,105921,12,6,4,1,4,0,0,0,46,39,0
42,4,158583,7,0,8,4,4,0,0,0,40,39,0
19,4,242600,5,4,9,4,4,0,0,0,40,4,0
58,6,182823,11,2,3,0,4,1,0,0,51,39,1
38,4,425209,11,2,3,0,4,1,0,1888,50,39,0
46,5,110618,9,2,10,0,4,1,0,0,59,39,1
27,4,298628,9,4,4,1,4,1,0,0,32,39,1
21,4,64850,7,4,4,1,4,1,0,0,40,39,0
57,4,214644,7,2,10,0,4,1,0,0,60,39,1
29,2,54120,6,5,8,4,4,0,0,0,10,39,0
43,2,141681,12,2,10,0,4,1,0,0,40,39,1
39,4,192874,11,4,10,3,2,0,0,0,82,39,0
20,5,71775,15,4,4,1,4,1,0,0,50,39,0
54,4,101193,7,4,1,1,4,0,0,0,40,39,0
66,4,356610,5,4,8,1,4,1,0,0,50,39,0
33,5,120401,12,0,4,0,4,1,0,2327,50,39,1
55,7,72272,11,2,3,0,4,1,0,0,50,39,0
56,4,401163,6,2,6,0,4,1,0,0,40,39,0
22,4,271421,9,4,8,3,1,0,0,0,28,4,0
30,4,92519,11,4,1,1,4,1,0,1542,40,39,0
18,4,39298,15,4,8,4,4,1,0,0,33,39,0
23,4,104594,15,0,1,0,2,1,0,0,40,39,0
41,4,429771,7,2,10,0,4,1,0,0,40,39,0
80,6,116886,10,2,10,0,4,1,7212,0,40,39,1
41,7,212170,11,5,1,1,4,0,0,0,50,39,1
25,4,209837,11,4,4,1,4,1,0,0,50,39,0
34,4,174327,0,2,6,0,4,1,0,0,40,39,0
17,0,170806,9,2,0,0,1,1,0,0,40,39,0
51,2,210085,9,2,5,0,1,1,7201,1529,40,39,1
36,4,210329,6,4,7,1,2,1,0,0,40,39,0
51,4,159154,6,0,9,1,4,0,0,0,45,39,0
21,4,198148,15,4,3,1,4,1,0,0,40,39,0
47,7,39089,11,0,1,4,3,0,0,0,40,39,0
55,1,195267,12,2,14,0,1,1,0,0,40,39,1
34,6,114224,11,2,3,0,4,1,0,0,40,39,0
28,4,183130,9,2,3,0,4,1,0,0,11,39,1
71,7,116177,7,4,10,5,1,0,0,0,50,27,1
27,0,114912,9,4,4,3,4,1,0,0,45,39,0
65,4,165293,11,2,3,0,2,1,0,0,50,39,1
51,4,377820,11,2,6,0,1,1,0,0,40,39,0
21,4,117102,0,4,6,1,4,1,0,0,20,39,0
63,5,128151,11,2,1,0,4,1,7324,0,50,39,1
24,4,158625,11,2,1,5,4,0,0,1649,40,39,0
45,2,222659,15,4,3,1,4,1,0,0,32,39,0
49,4,215985,9,2,4,0,4,1,0,0,50,39,1
48,2,210625,14,2,10,0,4,1,0,1877,48,39,1
51,4,231911,11,2,4,0,4,1,0,0,45,39,1
23,4,294886,9,4,12,1,4,0,0,0,11,35,0
45,4,142476,9,4,9,1,4,1,0,0,50,39,0
40,4,399248,7,2,12,5,1,0,0,0,44,39,1
40,4,147681,6,4,12,2,1,0,0,0,1,39,1
26,4,125459,11,2,1,0,1,1,0,0,40,40,0
75,4,98727,7,0,7,1,4,1,3193,0,20,39,0
34,4,208262,7,2,14,5,4,0,0,0,60,39,0
38,4,396287,9,2,6,0,4,1,0,0,50,39,0
25,4,141947,11,2,1,5,2,0,0,0,34,39,0
46,2,137029,10,0,1,4,4,0,0,0,39,39,0
31,5,182353,9,4,10,3,4,1,0,0,45,39,0
28,4,30712,9,4,6,5,4,1,0,0,60,39,0
32,7,92632,11,2,13,0,4,0,0,0,40,39,0
68,5,236725,15,2,3,0,4,1,0,0,21,39,1
41,2,152220,11,0,1,4,4,0,0,1447,50,39,0
66,6,128789,11,2,4,0,4,1,0,0,40,39,1
36,4,231661,11,4,6,2,1,1,7209,0,40,39,0
39,2,40703,9,4,4,1,4,0,0,0,41,39,0
55,6,180631,11,2,3,0,4,1,0,0,40,39,0
60,4,124140,15,0,3,1,4,1,0,0,40,39,0
35,4,186581,9,4,8,1,4,1,0,0,51,29,0
61,2,39748,15,2,10,0,2,1,0,0,50,39,1
41,4,183233,11,4,12,1,4,1,0,1888,49,39,1
57,6,156215,5,6,13,4,4,0,0,0,40,39,0
18,0,194787,15,4,0,3,2,0,0,0,27,39,0
31,4,182578,11,2,3,0,4,1,0,1888,50,39,0
67,6,94676,11,0,4,1,4,1,0,0,50,39,0
49,4,180582,11,0,6,4,4,0,0,0,60,20,0
32,4,411950,4,3,6,4,1,1,0,0,40,30,0
42,2,208371,6,0,5,1,4,1,0,0,60,26,0
89,0,161649,15,2,0,0,1,1,24191,0,35,39,0
26,4,220352,9,4,10,3,4,0,0,0,40,39,0
25,4,51080,15,4,1,4,1,0,0,0,40,9,0
21,4,434611,11,2,1,0,4,1,0,0,40,39,0
64,4,215834,5,2,8,0,4,1,0,0,30,39,0
49,4,194826,3,0,4,1,4,0,0,0,50,39,0
43,4,121105,11,0,4,4,4,0,0,0,40,39,0
26,6,41924,2,4,3,1,3,1,0,0,40,39,0
18,0,249771,15,4,0,3,4,0,0,0,14,39,0
35,4,173649,11,2,14,0,4,1,7189,1889,40,39,1
55,2,41024,6,0,11,4,4,0,0,0,40,39,0
35,4,312700,11,2,6,0,2,1,0,0,40,39,0
43,4,190863,11,2,3,0,4,1,0,0,40,6,0
40,4,137816,6,0,12,1,4,0,0,0,60,39,0
60,6,99211,7,0,3,2,4,1,0,0,40,39,0
34,4,45851,9,0,8,4,4,0,0,0,60,26,0
18,4,41671,9,4,10,3,4,0,0,0,40,39,0
53,4,87961,11,2,4,0,4,1,7218,0,40,39,1
46,4,122830,15,2,4,0,4,1,0,0,45,39,1
76,6,416078,11,2,4,0,4,1,0,0,60,39,1
44,4,182236,9,5,3,1,4,1,0,0,40,39,0
32,4,238940,15,0,3,4,2,1,0,0,40,39,0
68,4,300582,9,4,10,3,4,1,7114,0,45,19,1
36,4,114994,15,4,1,1,4,1,0,1542,40,39,1
31,2,163928,15,0,8,1,4,0,0,0,45,39,0
20,4,149387,15,4,1,1,2,1,0,0,40,39,0
30,4,353410,15,4,12,1,4,1,0,0,20,39,1
31,4,118630,12,4,4,3,4,1,0,0,40,0,1
68,4,241852,15,6,7,1,4,1,0,0,18,39,0
36,6,205576,11,2,3,0,4,1,0,0,40,39,0
34,2,161337,15,2,1,0,1,1,0,0,40,39,0
79,5,399954,7,2,12,0,4,1,0,0,87,39,0
35,5,35407,9,0,4,1,4,0,0,0,45,39,1
65,5,111506,11,2,1,0,4,1,0,0,50,39,0
29,4,104649,9,4,6,2,1,1,0,0,45,39,0
49,4,172870,4,4,10,4,4,0,0,0,40,26,0
37,7,138120,11,0,4,1,4,1,0,0,50,20,0
34,4,503196,7,4,10,2,4,1,0,0,40,39,0
41,6,152742,7,4,10,3,4,1,0,0,40,39,0
33,4,26050,9,0,8,1,4,1,0,0,44,39,0
54,5,138028,7,2,10,0,4,1,0,0,40,39,0
35,4,241928,2,4,8,3,4,1,0,0,60,21,0
40,4,156101,7,2,10,5,4,0,0,1212,40,39,0
52,4,113122,11,5,3,4,4,0,2950,2660,36,39,0
30,4,253023,9,4,12,3,4,1,0,0,11,39,0
35,4,101900,15,4,4,1,4,1,0,0,37,39,1
24,6,241521,8,4,10,3,2,1,0,0,36,39,0
25,4,11523,11,2,3,0,4,1,0,0,41,39,0
22,4,115398,11,2,12,0,4,1,0,0,40,39,0
46,4,305600,7,0,10,5,4,0,0,0,40,39,0
44,7,59851,11,2,3,0,4,1,0,0,49,39,0
45,4,52631,11,2,10,0,4,1,7990,0,40,39,1
34,0,102524,7,4,0,3,4,0,0,0,60,39,0
39,4,165505,11,2,3,2,4,1,0,1983,40,39,0
39,4,48702,11,0,1,4,4,0,0,0,39,39,0
40,4,261996,11,3,3,5,2,0,1749,0,40,22,0
46,4,91638,7,2,4,5,4,0,0,0,49,39,1
40,4,317725,11,4,4,1,2,1,0,0,40,39,0
36,4,99054,15,2,3,5,4,0,0,0,51,39,0
37,4,142228,0,2,7,0,2,1,0,1986,40,39,0
25,4,239798,11,5,7,4,4,0,0,0,24,39,0
41,4,231859,15,2,12,2,4,1,0,0,50,21,0
49,4,83921,15,0,1,4,4,0,0,0,40,39,0
21,0,235051,8,0,0,3,4,0,0,0,34,39,0
23,4,212362,7,4,8,3,4,0,0,0,61,12,0
19,4,311514,11,4,3,4,4,1,0,1539,40,39,0
62,2,183573,7,2,10,0,4,1,0,0,40,39,1
26,4,36676,15,4,1,3,4,0,0,0,21,39,0
47,2,197365,9,2,14,0,4,1,0,0,45,39,1
20,4,91862,11,2,12,0,4,1,0,0,40,22,0
19,4,414530,7,2,8,2,4,1,0,0,40,12,0
21,4,120629,7,4,1,4,1,0,0,0,40,26,0
29,7,110584,11,2,4,0,4,1,0,0,40,39,0
36,0,101150,11,4,13,1,4,0,0,0,50,39,0
22,0,106936,15,4,0,3,4,0,0,0,26,39,1
73,2,149243,7,2,10,0,1,1,0,0,55,39,1
20,4,243978,7,4,10,3,4,0,3035,0,40,39,0
32,4,167156,7,0,10,4,4,0,0,0,49,39,0
36,2,177753,7,2,3,0,1,1,0,0,40,39,0
49,4,179055,11,4,3,1,4,1,0,0,50,39,0
30,5,268856,9,4,8,1,4,1,0,0,50,39,0
52,4,279039,11,0,3,1,4,1,1380,0,40,39,0
34,5,359771,15,4,11,3,2,1,7287,0,40,39,0
46,2,92383,11,2,10,0,4,1,0,0,41,39,1
25,6,166742,15,4,5,3,4,1,0,0,40,39,0
26,4,74227,11,2,8,2,4,1,0,0,33,22,0
17,0,249520,11,4,0,1,3,1,0,0,40,28,0
75,4,198364,5,4,1,1,2,0,0,0,60,39,0
79,6,214727,11,2,4,0,4,0,0,0,55,39,1
52,5,108856,15,2,5,0,4,1,0,0,60,32,0
22,4,552464,11,4,3,4,4,0,0,0,40,39,0
27,6,93041,11,4,10,1,4,1,0,0,40,39,0
52,4,227690,15,2,3,0,4,1,0,0,40,39,0
49,4,225281,7,2,10,0,4,1,0,0,40,39,1
36,5,204767,7,2,3,0,4,1,0,0,40,39,0
46,4,236521,5,2,10,0,4,1,0,1539,60,39,0
24,4,402384,11,4,3,3,0,1,1838,0,40,39,0
55,2,47701,7,2,10,0,4,1,0,0,40,39,0
27,6,191663,11,5,1,1,4,1,0,0,40,39,0
27,4,91038,11,4,8,4,4,0,0,0,51,39,0
56,4,78751,5,6,4,1,4,1,3194,0,40,39,0
25,4,227375,7,4,3,3,4,1,0,0,40,39,0
49,4,103011,11,2,3,0,4,1,0,0,50,39,1
20,4,114334,15,4,14,3,4,1,24197,0,60,39,0
19,4,275541,6,0,9,4,4,0,0,0,34,26,0
53,4,132134,11,0,10,1,4,0,3326,0,35,0,0
19,4,208000,11,2,3,0,4,1,0,0,60,39,0
31,4,38974,6,0,4,4,4,1,0,0,40,39,0
32,4,125845,15,2,3,0,1,1,0,0,40,39,0
32,7,198284,12,2,4,0,1,1,0,0,50,39,0
45,4,120775,7,2,4,0,4,1,0,0,60,39,0
42,4,228169,6,0,7,4,4,1,0,0,40,26,0
41,4,179848,15,2,3,0,4,1,0,0,40,39,1
45,4,182359,7,2,1,0,4,1,0,1889,45,39,0
56,4,101541,7,2,6,0,4,1,0,0,59,39,0
51,5,150171,9,4,8,2,2,0,0,0,36,39,0
33,4,191380,7,4,12,2,1,1,0,0,50,40,0
22,4,346138,11,2,13,5,4,0,0,0,40,39,0
42,2,179044,7,2,10,5,1,0,0,0,40,39,0
35,4,102046,11,2,4,0,4,1,0,0,35,39,0
23,4,191567,11,2,1,5,4,0,0,0,45,39,0
63,4,122859,15,2,3,0,4,1,0,0,40,39,1
22,4,227246,4,2,4,0,4,1,0,0,41,39,0
61,0,193619,10,2,0,0,4,1,0,0,3,39,0
39,0,155042,15,0,0,5,4,0,0,1655,40,39,0
40,4,168065,7,0,12,2,4,1,0,0,31,14,0
22,4,160826,7,2,3,0,1,1,0,0,50,39,0
18,4,318672,8,4,8,3,4,0,0,0,20,39,0
29,4,112953,7,4,4,4,4,0,0,0,45,13,0
32,4,221408,9,4,3,1,4,1,0,0,50,39,0
27,5,188406,9,4,10,3,4,1,0,0,40,7,0
65,5,203131,7,2,10,0,4,1,0,0,60,39,1
67,6,73678,9,2,5,0,4,1,0,0,44,39,0
57,4,51347,9,2,4,0,4,1,7293,0,83,39,1
31,4,106984,11,2,11,0,1,0,0,0,40,39,0
33,5,105995,9,2,0,0,1,1,0,0,20,29,0
41,4,89934,11,2,3,0,4,1,5729,0,40,39,0
22,4,236188,7,2,4,0,1,1,3578,0,20,0,0
27,4,308287,11,4,6,1,1,1,0,0,40,35,0
55,4,214572,11,2,14,0,4,1,0,0,40,39,0
48,4,201386,9,4,4,1,4,1,0,0,50,39,0
33,4,32122,11,2,12,0,4,1,0,0,60,39,0
23,4,244012,15,4,8,2,4,0,0,0,31,32,0
26,4,484139,15,2,12,0,4,1,6726,0,11,39,0
29,4,331413,15,4,8,1,4,0,0,0,11,39,0
39,4,108694,11,2,12,0,4,1,0,1612,60,39,1
53,2,110476,15,4,1,1,4,0,0,0,40,39,0
27,4,32498,15,2,8,0,4,1,0,0,60,39,0
18,4,128241,15,4,8,3,2,1,0,0,20,39,0
50,4,120091,15,2,1,0,4,1,0,0,41,39,0
56,4,95534,7,0,1,5,4,0,0,0,50,39,0
47,4,180137,7,2,3,5,4,1,0,2330,45,39,1
25,4,321396,11,4,6,1,1,1,0,0,31,6,0
18,0,272553,8,4,13,3,4,0,0,0,40,39,0
38,2,188340,7,2,3,0,4,1,0,0,50,39,1
18,4,124030,9,4,12,3,2,1,0,0,40,11,0
38,2,581249,15,4,11,4,2,1,0,0,40,39,0
50,4,104472,7,2,4,0,4,1,0,0,60,39,1
42,4,163536,1,0,10,2,4,1,0,1984,40,39,0
23,0,89823,11,4,8,3,2,0,0,0,27,9,0
34,4,41936,11,5,11,4,0,0,0,0,40,39,0
37,4,31024,11,4,4,1,4,1,0,0,40,13,0
40,4,315889,11,4,3,1,4,1,0,0,40,35,0
54,2,97248,8,2,11,0,1,1,0,0,40,39,0
17,4,94876,9,4,1,1,4,1,0,1538,48,39,0
30,6,182775,8,0,4,3,4,1,0,0,40,39,0
62,4,116664,12,4,4,1,4,1,3201,0,34,19,0
31,4,122846,11,2,3,0,4,1,0,0,50,39,1
18,4,143680,7,4,12,3,4,0,0,1856,44,39,0
37,4,19826,11,0,12,2,2,0,0,0,46,39,0
35,4,212052,9,2,1,2,4,1,0,0,45,39,0
39,4,227725,5,4,6,1,4,1,0,0,60,39,0
24,0,204318,15,4,0,3,2,1,3242,0,49,39,0
20,4,37004,1,4,8,1,4,0,0,0,10,39,0
22,4,84254,11,4,3,1,4,1,0,0,50,39,0
35,5,183467,7,2,3,3,4,1,0,0,40,11,0
18,5,236399,11,4,12,3,4,0,0,0,47,39,0
29,4,101107,15,4,1,2,2,1,0,0,40,39,0
30,4,345637,9,4,10,2,4,1,0,0,50,19,1
40,2,57128,7,2,10,0,4,1,0,0,40,39,1
25,4,75038,8,4,1,4,4,0,0,0,45,39,0
30,7,39776,11,2,3,0,4,1,0,0,82,39,0
19,4,153818,7,4,8,3,0,1,0,0,26,39,0
38,0,241999,15,4,0,2,4,0,0,0,26,39,0
63,4,116780,1,2,10,0,4,1,0,0,16,39,1
89,4,152286,11,4,7,1,4,1,0,0,11,39,0
46,4,119492,11,2,1,0,4,1,0,0,60,39,0
36,4,267788,11,0,8,4,4,0,0,0,40,26,0
25,4,50214,11,4,4,4,4,0,0,0,40,39,0
48,5,140136,12,2,10,0,4,1,0,2064,45,39,1
36,4,50569,1,2,1,0,2,1,0,0,45,39,0
44,1,297528,12,0,4,4,2,1,0,0,50,39,0
46,4,233531,9,2,6,0,4,1,0,0,60,39,0
28,0,122351,15,4,0,3,2,1,0,0,45,39,0
35,6,131691,11,2,5,0,4,1,0,0,60,39,0
47,2,171211,7,0,1,4,4,0,0,0,40,39,0
18,0,318999,1,4,0,3,4,1,0,0,40,39,0
29,4,488596,7,4,3,3,4,1,0,0,11,39,0
23,0,78363,11,2,0,5,4,0,0,0,34,39,0
40,4,97482,11,2,12,0,4,1,0,0,48,39,1
31,2,34093,9,4,12,3,4,1,0,0,40,39,0
63,4,301445,10,2,10,2,4,1,0,0,40,39,0
49,4,163874,14,4,10,1,4,1,0,0,55,39,1
37,4,334044,9,4,8,1,1,1,0,0,60,20,0
38,4,228846,1,0,8,2,4,1,0,0,40,39,0
47,6,113832,11,2,3,0,4,1,0,0,40,39,0
43,4,326836,15,0,5,2,4,1,0,0,10,39,0
62,5,128850,7,2,1,0,4,1,0,0,45,39,1
38,2,98811,9,0,4,4,4,1,0,0,37,39,0
31,4,19125,11,2,3,0,4,1,0,0,60,39,0
24,4,93483,9,4,12,5,4,0,0,1538,40,39,1
29,4,345205,11,2,3,0,4,1,0,0,40,39,0
18,4,45836,7,2,12,0,4,1,0,0,51,39,0
46,4,19673,15,0,4,1,4,1,0,0,39,4,0
32,4,141806,12,2,4,0,1,1,0,0,50,39,1
51,4,61661,11,2,3,0,4,1,0,0,51,39,0
66,0,105943,7,4,0,2,1,0,0,0,45,39,0
53,5,46017,9,2,12,0,4,1,0,0,65,7,0
40,4,230206,15,2,3,4,4,1,0,0,40,39,0
40,7,38622,11,0,4,1,4,1,0,0,50,39,0
41,5,104222,9,2,4,0,4,1,0,0,50,39,1
87,4,79521,15,2,3,0,4,1,0,0,40,39,0
62,0,184036,11,0,0,1,4,0,0,0,40,39,0
16,0,366070,1,4,0,3,4,0,3222,0,10,39,0
40,4,175512,5,0,8,1,4,1,0,0,55,1,0
83,7,106027,15,6,4,1,4,1,0,0,40,39,0
38,4,322794,11,4,3,1,4,1,0,0,50,39,0
39,4,157635,12,2,4,0,4,1,14781,0,49,8,1
37,4,141063,11,0,4,1,4,1,0,0,55,39,0
35,4,104270,15,2,4,0,4,1,0,1888,57,39,1
50,4,99992,8,2,13,0,4,1,0,0,81,39,1
32,0,201510,11,4,0,1,4,1,2821,0,11,39,0
44,4,49791,15,2,1,0,3,1,0,0,37,39,0
52,4,346000,9,2,8,0,4,1,0,0,48,6,0
25,4,371069,7,4,6,1,4,1,0,0,60,39,0
69,6,268272,5,4,12,1,4,1,3340,0,30,39,0
24,2,54424,7,0,1,3,4,0,0,0,35,39,0
45,4,185711,15,2,8,0,4,1,0,0,40,22,0
47,4,121992,11,2,3,0,4,1,0,0,45,39,0
49,6,247763,15,2,3,0,4,1,0,0,40,39,0
42,4,144151,9,4,10,2,1,0,14783,0,50,30,1
68,0,199431,7,4,0,5,4,1,0,0,7,39,1
72,4,175468,9,2,6,0,4,1,14758,1888,50,39,1
24,4,162323,8,0,1,4,4,0,0,0,29,39,0
19,4,341875,15,4,12,3,4,1,0,1539,12,39,0
70,0,190685,15,4,0,1,0,1,0,0,82,39,0
79,1,342703,9,4,4,1,4,1,0,0,50,39,1
46,4,309772,3,0,13,1,4,1,0,0,40,26,0
28,4,40292,9,2,12,0,4,1,0,0,40,39,1
39,4,329128,7,4,4,0,4,0,0,0,46,39,0
63,0,232598,11,2,0,5,4,1,0,0,40,39,0
25,2,120750,15,4,7,1,4,1,0,0,45,39,0
48,6,76755,11,2,3,0,4,1,3230,0,44,32,0
67,0,407752,7,2,0,0,2,0,0,1529,4,39,0
52,7,154308,11,2,11,0,4,1,7156,0,60,39,1
42,4,220454,11,2,3,0,4,1,0,0,40,32,0
38,2,38300,7,2,10,0,2,1,0,0,60,39,1
39,4,566813,11,4,11,4,2,0,0,0,40,23,0
21,4,176834,8,4,6,3,3,1,0,0,40,39,0
56,5,192843,7,2,10,0,4,1,0,0,40,31,1
19,4,197100,11,2,8,0,4,1,0,0,40,39,0
38,0,215006,8,2,0,0,1,1,0,0,59,40,0
51,5,483971,7,2,10,0,4,1,0,0,81,39,1
26,5,105511,15,2,1,0,1,0,0,1482,40,39,0
40,0,218172,15,0,9,4,4,0,0,0,50,39,0
21,4,226692,9,4,4,3,4,1,14463,0,50,39,1
40,4,251503,5,4,8,1,4,0,0,0,40,39,0
39,6,258128,10,2,10,0,1,1,0,0,35,24,1
58,4,270174,5,5,7,4,4,0,0,0,45,39,0
64,4,410275,0,2,8,0,4,1,0,0,40,39,0
18,0,45345,7,2,10,0,4,0,0,0,32,39,0
71,4,198941,6,0,5,2,4,1,0,0,55,39,0
47,4,147039,7,4,3,1,4,1,0,0,7,13,0
50,5,113319,14,4,14,0,4,1,24813,0,48,39,1
48,4,235528,15,3,8,1,4,1,0,0,36,26,0
34,5,180240,15,4,6,0,4,1,7300,0,40,39,1
29,5,183353,15,4,10,1,4,1,0,0,50,39,0
36,2,207152,15,2,3,0,4,1,0,0,40,39,0
30,4,102141,11,4,8,3,4,0,0,0,40,39,0
27,4,197565,9,4,6,1,4,1,0,0,40,39,0
18,0,217465,9,2,0,2,4,0,0,0,9,39,0
